variable_1,variable_2,variable_3,variable_4,variable_5,variable_6,variable_7,variable_8,variable_9,variable_10
-4.299422336276448,-4.222244452246199,-4.5785587591799315,-4.548551308181957,-4.839384993042195,-5.299847014025246,-5.512120996057083,-5.3079019113824835,-4.153646628412097,-4.865622935851765
-3.913732129856471,-5.654803320169578,-4.7211667263139905,-5.401338357185498,-5.001245764279978,-4.639943403072915,-4.4035884872864886,-4.886438411096428,-5.003115483505996,-6.183834923073491
3.008714292824874,4.033742577752809,7.863325152807813,4.154682035447603,6.62370883097038,2.072133757549419,8.661824238974793,4.974072371199073,6.368423041357424,6.859487746058496
5.851738938451284,7.523990301510734,4.225570181366856,4.691217766429734,3.8210819951927553,4.068672810146133,3.916543398074709,3.920994193429636,2.0586971131343277,3.287437314037127
0.1549474256969163,0.37816251960217356,-0.8877857476301128,-1.980796468223927,-0.3479121493261526,0.15634896910398005,1.2302906807277207,1.2023798487844113,-0.3873268174079523,-0.30230275057533557
5.8835471332094285,6.068539000990756,3.072656628347511,4.1586045405879855,2.132875053480679,6.256837277492194,6.523576098879625,6.642970160127012,4.399873768587163,5.501536216770318
-0.5053583172644099,-0.8157915419939713,-0.507517601657357,-1.051880102551674,2.497200391587007,-2.245321648371402,0.5640085350738091,-1.2845522979925272,-0.10434349149469264,-0.9880019424937344
5.356238888481995,4.200867250113516,4.293230235735253,4.489873206224848,2.8051915039070425,6.707897383561311,4.992462755408531,6.457381545798194,5.453511835516481,3.7906464406116385
-4.8083223849757415,-5.345432105397747,-5.036071854945962,-4.763526060162642,-5.23225930840104,-4.592415644456764,-5.372504913577679,-4.820728260594976,-5.66125037689226,-5.2681233923461175
5.827834087889449,7.056994952376363,6.156328158956175,3.432772619241095,3.200143305089243,0.9979079771508967,5.735018112560639,3.1174415370546606,5.0635915472121695,5.346182279996491
4.79315045165194,2.7494700857535053,3.416060961396566,5.871398883280752,6.337272979983867,6.176833001481494,6.719648020801768,5.107977792404032,5.31234975606651,2.7216970112637062
4.058756976972793,8.12030800131373,2.2064753718049417,4.5122192316678085,6.037789869082581,4.303299213877786,3.5916252366317387,6.818508234826151,4.804159195765532,5.3184635094744195
5.583487917504572,3.856941560239359,3.9787893427988434,6.627121364956557,7.002974415197885,4.380087791995942,5.6373540085248095,2.177774302202988,5.297490589033012,6.784967074693741
-5.773867989074632,-5.367054559449138,-5.0308923921588615,-5.45835007810267,-4.125852803202907,-4.694321022966253,-4.937764209631036,-5.882734776991017,-5.406577868889054,-5.113336076255314
2.428752968851182,4.92553764383319,3.0509068049262122,5.938033144074026,3.8124210684157545,4.1255849082425335,2.670979188411254,8.165230286328354,6.138244323534653,3.9351046383956247
1.144553535284558,-0.018767055539892923,1.2834550362665254,0.5979464913921806,2.188618678822837,-0.21977298571336235,0.9007239050891807,0.891364106352944,-0.55512634549445,-0.1724823171069609
5.508281243274105,6.1670053150518935,6.019564161530449,4.421252749832748,2.8049824087497495,4.355291734939024,5.094439032895857,3.6925321808437856,5.542941066051573,4.560931856086786
2.280946737275125,4.813072974112669,4.745531987236283,4.310045712492453,6.284800692828043,7.4400811644542575,3.613295564027113,4.766008707054692,5.637496270656175,3.83067288900535
8.008837160562763,5.122487544765695,4.881185951492337,5.140952449633142,5.5992600246169335,7.3239668907017785,5.4392853809637085,4.839927612492532,4.259809968396956,6.178521943652855
-5.235604174123151,-5.216440714678994,-5.031254018823285,-4.864934643271482,-5.619763248796225,-4.009024770552353,-4.705521066265408,-4.645874196891769,-4.932284004355785,-5.21711037645706
-4.280823186103558,-5.700094475048635,-5.977360196013529,-5.379428277092259,-4.940286885575174,-4.631794932559346,-5.332935751720932,-5.026055559900339,-4.928992579491216,-5.600411903978246
-4.470869109462443,-4.744478973528145,-4.740599092560605,-4.319223329224604,-5.106911911535372,-4.77557293556754,-4.2676471727624365,-5.191775762318936,-4.636177009000319,-4.403021995662578
2.141273187800109,4.14787141956921,4.226365182071971,6.895895303544792,5.226047215680827,6.0432774672444545,5.008908221579754,3.426649442805928,6.360807302274871,3.7318379868986487
-5.4715433828076785,-4.198702402164344,-4.881192113065701,-5.0640978401951315,-4.803838722284548,-6.296446992646966,-4.612354268471676,-4.8675416129834685,-5.228378610113457,-4.831422512109916
4.334595890590851,3.9949650791008073,5.228246285008548,2.089199904245425,3.364236998777451,6.5028810552915015,5.265338669078553,3.3679781878750292,4.620173949416798,6.647409586588768
2.7326295152876905,7.898555498996143,5.723633051032781,3.0263254265233424,2.054577406004701,5.7996022757653325,4.8360151745307265,4.575224870818748,7.150615768114077,4.147074139475699
0.5023282400747796,-0.8622669997532367,0.16066118981977281,-0.9526449528153877,1.6085221559487237,-0.5615787496032209,0.20727074697361864,0.307732574679432,0.15925046837370244,-1.9585489551365387
-3.5671991768320144,-5.337757475576844,-5.606987322363103,-5.861771779039687,-5.005779520437842,-5.641722928581264,-4.66954241472828,-5.057852023287708,-4.849644643467699,-5.480933695057051
-5.445691825041747,-4.990611082716602,-4.3492275882100255,-4.314065861183878,-4.726099835475241,-5.5247894458722815,-6.085445204740054,-4.340377430784041,-5.451349135274771,-5.700575733402106
-4.407197690097075,-4.857831570808175,-5.2053703250084435,-4.7817827434917115,-4.370455102598848,-5.153212669011056,-4.647606894344069,-4.759707473581682,-5.086284061528476,-5.528194019097918
-0.7088498201426061,1.4515280169745666,0.5355105697391037,-0.3995688603234003,-0.9330778408941012,-0.2387763168452323,-1.0291129682993152,0.9730800041496649,1.996766001547786,1.0531998980821111
0.6343866731890512,1.6292757699588616,0.13906415030468255,-0.8576702045753997,-1.2493385148615423,-0.7097851001194992,0.704642720749891,0.1555907349688975,0.9367952162539889,0.770330879327212
-0.011145611841841251,0.011498899870062375,-0.8376780419079453,-0.5911831037644297,-0.6677202863593994,0.3269625954044574,0.33003511451031164,2.225944331738259,1.3709890062911214,-0.5098432421384791
4.911343070035743,4.732605051259609,3.9918033238025874,2.8133959012593683,3.7377089236644423,4.26135785325202,4.8418113077976015,5.988059808305811,5.9416391048689565,5.304058667509618
3.7718780034242263,6.118746000868648,1.834449452052251,6.609235301876026,7.596927069166041,5.538957238221677,6.31487441770923,4.957641074967073,3.443896332899295,7.024295944652006
-1.550429345083481,0.4173188210318355,-0.9443684908242939,0.23810314783231212,-1.4059629162678993,-0.5900576458695397,-0.11048940506592783,-1.6606998118692633,0.11514787314009216,-0.37914756287992274
-1.0117740841054885,0.08496813703770767,-1.6064396894498327,-1.3730535360419285,1.866683148331627,0.7574683300614039,-0.010056471869014538,1.2380069359584398,-1.040599230085145,-0.3156031233858582
-4.824179824849727,-4.612870660795726,-5.184379259458187,-5.761949250557063,-5.754294145619175,-4.861138266752854,-5.183400040708353,-4.938584641786575,-5.447322429782649,-5.2874486546911195
5.267930298238905,6.172521729465334,4.213039396151724,2.9283549531378914,6.418214275310266,2.957463380081385,5.802481447179898,4.856061053888206,3.6553896746119294,7.080772153660871
-0.11059050280820729,-0.4324319785784447,1.0770374729475365,-0.22482656127015146,-0.5762418162269032,0.5746089172925728,-0.48982821884726685,0.658802141691513,-0.5969171117831944,-0.22295918297037942
4.746842978484275,4.415132124257751,5.434396841513438,4.473317708359382,2.976828018949286,4.8604640803901935,5.554485811200692,4.410821523321628,5.2268833744152845,9.417476471497295
-4.726440458137679,-5.772991105366889,-5.755231694627788,-5.170234901502285,-4.449008023609404,-4.587356849404292,-5.113857699669531,-5.215060354690944,-5.034443881035577,-4.599883994176129
2.898204200999184,5.69403931454926,8.572529608994007,3.186521265931619,4.371698832312385,3.8220178718694853,1.7531728662593462,6.7168717851535895,3.574247305606037,6.146184822386818
4.098564530926314,6.05970742055356,5.306477885924173,2.118941601605105,3.1578577510766914,7.267797957794445,5.483307624462908,2.9378084172371306,6.229929662092677,6.592152439643959
-4.334684846850268,-4.399988020132201,-5.627824126496869,-4.763891576231569,-4.630711807003984,-5.189446769289002,-5.236876973906302,-4.5138964238424695,-5.45947523819337,-4.668379751944172
-0.9474885949068795,0.24444345596163258,1.4013448312919596,-0.4103817936578706,0.5289436184165822,0.24614778868484416,0.8635196583813146,-0.8047537406378693,2.3466470305265617,-1.2791611070282582
5.161724430556206,4.739671326437143,4.594454312694699,4.684252776460466,2.2087682390043395,5.9004104821801455,4.516615395501184,2.796701184970018,6.455482980837893,3.5366866430933688
-5.238177300406875,-4.3472772944805325,-4.657843985433079,-4.7736152501435,-6.22360085257335,-4.681924220278768,-5.296140547500258,-5.070372052265234,-5.5593247165717825,-5.13562103529689
-5.095157447252792,-4.886214439908571,-4.835164602243691,-4.3430325984947995,-4.822737652103325,-4.162159106963276,-5.229947761110911,-4.951565206575252,-4.549395845051683,-5.306466468867078
4.5795278620689865,6.329987902894947,5.005863531077605,2.8073430149595335,5.2983138987938405,5.659962378274315,3.081297041202122,3.4358093812276493,4.016589339080594,5.385731312751026
6.958525276954418,4.811901866582289,6.4453298074520875,3.901602757803604,4.996371813085825,4.80474442085935,6.500706529493616,4.120097169022067,3.9624161952142414,4.765879378466196
3.4518814819825856,4.4533473791891165,4.674688683604273,3.9120769296370157,2.9093458241966506,6.1080579766918905,5.374020403419627,5.822827667604837,6.702347299028814,6.6544211045730846
5.8927029248614105,5.3508604502806625,6.650947123041911,5.637103724016286,5.505864419859103,5.208404705666044,7.1089155699277935,4.282469870390255,4.032622042520247,5.019725050718649
1.4467948210502652,6.983291237301204,4.236987122174193,5.792658147974179,6.237825083495654,2.9773525984200946,2.662813784746628,3.6952017861527393,4.853242500654062,2.476248277110395
-0.38731343745685026,-0.3475845129154441,3.3065743491105617,-1.510199643978141,0.20353970040461283,-2.084432135361529,-0.006937441205922597,1.9098905619090114,-0.4084554316741083,1.1045544214720489
4.798944374740622,4.436222369830466,5.174833236395052,3.2945249147559785,6.4584425977905155,5.254926315114779,3.275356781321303,4.163352893533915,8.648833692869337,8.045095237937609
0.7196681705373317,-0.24841930670503823,-0.7308735859513859,-1.6417032288097841,0.2756665493407744,-0.7083850523381071,-0.015779217120995174,-0.4917301080135276,0.9541895808987649,0.544144752358008
-4.818923395554681,-5.893927057941149,-4.438357802848554,-3.884258010942162,-5.1296017154485565,-4.7901478619648925,-4.817639985840448,-5.249144157178181,-4.5733147829910505,-4.665067491786879
-3.3940762642374755,-5.083050625209273,-4.111681752169888,-5.167044656061276,-5.11426677814376,-5.040545924869214,-5.86357848545427,-4.778269990999815,-5.35237962651614,-4.733754077290593
-1.5329210534301279,-1.7119701640942213,0.04613505895568493,-0.9583744802265615,-0.08081161294374097,-0.7038590359904466,-0.7707843007065652,-0.4808453408727291,0.7035855546433883,0.9291451477686911
-5.024763264479552,-5.672116435225092,-4.969883061163407,-5.8844172981685645,-5.4201522500894495,-5.50576513446372,-4.0482348007807865,-5.642198873833693,-5.244944621837068,-4.620913909889484
-0.3691818379424436,-0.2393791775759264,1.0996595958871132,0.6552637307225978,0.640131526097592,-1.6169560443108344,-0.024326124398935636,-0.7380309092056887,0.27992459904323824,-0.09815038964295794
-5.0932992314117,-6.0444732224692554,-5.280043547899009,-5.674340760955245,-5.1820851005987505,-4.4103010057560565,-4.900140615926408,-4.15673284866924,-5.537615155631729,-4.709421395768551
-5.0070643956414465,-4.913859110889694,-4.490748770938783,-4.818722347944191,-5.1096405471318445,-4.6573294069041955,-4.49451710940683,-4.963980514893164,-5.265885866585027,-5.130244573603912
-4.551849858697151,-4.255206615075654,-5.3759625118677175,-5.057010349105939,-5.119869057297032,-4.084120567587755,-4.514469029848111,-6.069477800709991,-5.569068568361651,-5.376721277736596
-5.380026456629455,-5.661602648060525,-5.267026276927368,-6.0822144308162525,-4.796637023725367,-5.8202665819639385,-5.174396699775146,-4.419537723881917,-4.854794749618449,-5.073465016690993
-5.136250300343968,-4.417684108296424,-5.094309376542186,-4.672581889239298,-4.625757200062937,-4.220192806330827,-5.630442208383484,-5.315208022695051,-4.683941142185963,-4.854392272485167
4.535996149072236,2.6620435563803957,4.233347976494243,6.02564905455084,5.289473406400551,3.8032083513502464,8.095807403308598,5.17684307674749,3.5069599767423014,6.949268617604465
-0.5324899192090677,0.6450552734598769,1.011842432994189,-0.6579510447611686,0.46838523427705164,1.7358789976857132,-0.667712720570559,1.6819217400731377,-0.852585847170647,0.022959755607951444
-4.409009606391685,-4.770647074822044,-4.148112257110707,-4.244686204094245,-4.9905926063353245,-5.606606816041184,-5.579769944968432,-5.498022046605277,-4.9089928452550105,-5.629098353369341
-0.2789816053030303,0.5298337834749577,-0.7393953025101954,-0.37595996597125914,-2.3721938715130153,-1.3817450094949852,-0.11244375601928822,0.8978641732031214,0.2950757833018624,-1.0987684566672995
6.170902504997259,6.396515243021495,5.346204263777759,3.571719786532338,3.414593133300554,5.0151567237816215,6.936216647286045,6.2651527531816065,3.4528806932477276,2.9274200814493074
-5.359594896066431,-5.178794229383168,-5.054445007817219,-5.228932953612216,-4.15446761447,-5.175610581121957,-5.1738668456798385,-5.000808518118117,-4.199434659952161,-4.5937822989115
5.60690931331659,7.475383671334118,5.37383125072213,6.176237759939018,2.7763699586880293,4.318181488880232,3.541589246760243,4.923597829329401,7.561180235954518,2.4118724324076823
-4.9474193094890255,-4.700671127645221,-4.966738267477491,-4.690704213676795,-5.051375768235407,-4.385909854092005,-5.716960038416065,-5.380693182365092,-5.556454093311113,-5.346645389314307
-5.466481103996349,-3.5673982297428233,-5.896023996674445,-4.727532806669042,-3.7752754161044537,-4.991458260365946,-5.698044041368332,-4.704350318062534,-4.604588305004193,-5.105059762972961
-5.250267394568014,-4.9628886795016625,-4.728801102337444,-4.664008034884942,-4.8022360060758755,-4.903540626541623,-5.020841191517061,-4.708846718033334,-4.796249588045898,-4.532779822130211
-5.249539589494176,-4.586473295624675,-6.563100738921259,-4.862758994981661,-4.59493346148016,-4.620919505826477,-5.359063599480248,-5.690435430109468,-5.253829997685112,-4.958061061028854
0.3316903455451489,-0.16562878329314595,-0.40510628946146127,1.745284572687594,-0.5759356075215347,1.5610985568957498,-1.1315392420201487,-0.29623165439820726,-1.7140565927207858,0.15923420122828
-0.06611522595320368,-0.4224987168254349,-0.251656358946396,-0.5869026451800015,-0.6260582718898234,-1.3301944123244955,1.5068007289494436,-0.3930763957934435,0.29377431076575306,-0.876531851439786
-4.697312688270213,-5.2620818441903525,-4.668302204864593,-5.256843412384206,-4.815228163734059,-3.7025190568564783,-5.92529142474119,-4.313161099015204,-5.148619056277167,-5.861288695294432
-1.0485529650670926,-1.4200179371789752,-1.7062701906250126,1.9507753952317897,-0.5096521817516535,-0.4380743016111864,-1.2527953600499262,0.7774903558319101,-1.6138978475579515,-0.2127402802139687
-1.5844735631509355,0.8444543066045863,-1.2128678162090247,0.2837695543833455,-0.2821958766904351,-1.1582031851840289,-1.6193599828975425,-0.5110404635801098,1.7406294458953309,-0.2934850548893775
3.8287705434315056,6.0869670310333674,5.995053749926107,3.4431780415835407,5.5204685298426215,5.378046482885191,7.626378263679898,4.372398260395568,4.220214097795529,3.6148355475107747
-1.1046165975264708,-0.030936257273958937,1.5788651944164882,-0.795500550053291,-0.5664398537322193,-0.30769127736700175,0.26902407317624666,0.5249178636458827,1.2674116548186567,0.49949823346865946
7.883178087272904,3.7599542037653038,2.71645422158683,6.383036178663282,6.309444435342762,4.849175103404051,6.4106830382705775,5.4124072344177385,3.0897169049768243,8.160495013741519
0.8474083554815338,-0.1987198463087681,1.5753068777322043,0.8491152114704448,-1.2288951969348896,0.8883941095724036,-0.5164874419484505,-0.08332628524667475,0.13105444921746154,-0.8790960122662607
4.46563107427198,6.052260693409879,4.2519456806410805,2.4557420043945504,4.061257277858058,4.196624435142991,4.7571629856103375,3.1598595548205695,4.534042830037631,3.684709388210382
-5.723820151674511,-5.140220847064423,-4.369133637156695,-5.117788846297461,-5.843650053233294,-4.593906854355123,-5.81361477459553,-4.6186546758333185,-4.929293365342574,-5.495538825514524
1.6775641850655454,4.4865679148876785,7.200245681939524,7.955436339126656,3.612361209447064,4.990892877516081,3.5175622324960285,7.23315538932245,5.420616342147603,4.476633705267867
0.7335948682293696,2.0118642631265615,-0.897409503631337,1.336235090812621,1.3423536912579532,0.19785330956715308,0.6021634895760638,0.8732730483007036,1.9740999482418995,0.4778085626164694
0.7726948371023817,-1.6615982911145637,0.44819528442331247,1.6961815728281606,-0.014857703354702717,0.8214059370248112,0.6705704503109099,-0.7075056975105769,0.03976673458649517,-1.5669947108616025
-4.888964535576397,-5.129930189112475,-4.351453804149091,-5.825372837485046,-4.694245149114485,-5.162657535133326,-4.944148446832944,-4.6260365296846695,-4.771412702351036,-4.949619109018125
1.7108365825466556,1.4144150427290236,-0.06366148878954943,-1.5799305296711237,-2.832011869908987,-1.0834266602642797,-0.1306203959951194,1.4006890344430014,-0.6516562090577808,0.5048154563405017
4.845889563754406,4.19150864101116,3.0824212552919468,3.9180195137503397,1.4730332636123507,5.925759203156409,5.207141618298402,5.768812226963471,3.198320187703364,4.105377515139192
-5.1573327946822225,-5.02657534555077,-5.0540654314205655,-5.447118426917202,-5.136001167075718,-4.412791920968456,-5.257605550774915,-5.752604553845282,-5.698631240042768,-5.0255801412290255
